Neighborhood,MSSubClass,Exterior1st,Exterior2nd,SaleType,MSZoning,SalePrice,Id,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,KitchenQual_MISSING
16,12,12,12,7,5,207500,925,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16,12,13,15,7,5,175000,926,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26,16,13,15,7,5,285000,927,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16,16,8,6,7,5,176000,928,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,12,13,15,7,5,236500,929,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,16,10,10,7,5,222000,930,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
23,12,13,15,7,5,201000,931,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,12,13,15,7,5,117500,932,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,12,13,14,7,5,320000,933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,12,13,15,7,5,190000,934,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,12,7,4,7,5,242000,935,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,3,8,6,7,5,79900,936,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
14,12,13,15,7,5,184900,937,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22,16,13,15,7,5,253000,938,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,16,13,15,9,5,239799,939,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19,11,8,6,4,5,244400,940,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,7,12,12,7,5,150900,941,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15,16,13,15,7,5,214000,942,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,7,8,6,2,5,150000,943,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13,7,10,12,7,5,143000,944,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23,12,10,10,4,5,137500,945,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,6,13,15,7,3,124900,946,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,14,10,10,7,5,143000,947,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23,12,13,15,7,5,270000,948,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,16,13,15,7,5,192500,949,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16,12,12,12,7,5,197500,950,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,13,15,7,5,129000,951,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14,12,13,15,7,4,119900,952,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,8,6,10,7,5,133900,953,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13,16,10,10,7,5,172000,954,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,7,6,12,7,5,127500,955,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20,7,8,6,7,4,145000,956,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9,10,8,6,7,3,124000,957,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,12,8,6,7,5,132000,958,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18,12,13,15,7,5,185000,959,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22,10,8,6,7,6,155000,960,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,12,7,12,7,5,116500,961,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,16,10,10,7,5,272000,962,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12,10,12,9,7,5,155000,963,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18,12,13,15,7,5,239000,964,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,16,13,15,7,5,214900,965,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,16,13,15,9,5,178900,966,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20,6,8,6,7,5,160000,967,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,12,7,4,7,5,135000,968,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,6,13,15,7,3,37900,969,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,5,10,10,5,5,140000,970,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,6,5,3,7,5,135000,971,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,10,13,5,7,5,173000,972,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,15,12,12,7,5,99500,973,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22,12,14,16,9,6,182000,974,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7,11,10,10,7,5,167500,975,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22,10,8,6,7,6,165000,976,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,3,7,4,7,5,85500,977,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
22,15,13,15,9,6,199900,978,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,12,8,6,7,5,110000,979,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,13,15,7,5,139000,980,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
11,8,14,16,7,5,178400,981,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25,16,13,15,7,5,336000,982,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17,12,13,15,7,5,159895,983,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,16,14,16,7,5,255900,984,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13,7,12,12,4,5,126000,985,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6,5,8,6,5,5,125000,986,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,6,13,15,7,3,117000,987,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,12,13,15,9,5,395192,988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16,16,12,12,7,5,195000,989,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22,16,13,15,9,6,197000,990,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25,16,13,15,7,5,348000,991,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,11,7,4,7,3,168000,992,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11,16,7,4,7,5,187000,993,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,16,13,15,9,5,173900,994,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26,12,14,16,7,5,337500,995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,6,8,6,7,5,121600,996,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,12,7,4,4,5,136500,997,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16,12,10,10,7,5,185000,998,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,3,7,4,7,3,91000,999,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18,12,13,15,7,5,206000,1000,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,12,2,9,7,5,82000,1001,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5,3,7,4,7,5,86000,1002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,12,13,15,7,5,232000,1003,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16,7,13,15,7,5,136905,1004,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17,15,13,15,7,5,181000,1005,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,14,10,10,7,5,149900,1006,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,12,12,7,5,163500,1007,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,10,14,16,7,3,88000,1008,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13,12,13,15,7,5,240000,1009,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10,6,7,4,7,5,102000,1010,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,6,7,4,7,5,135000,1011,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6,7,3,7,7,5,100000,1012,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,11,7,4,7,5,165000,1013,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,3,8,8,7,3,85000,1014,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,8,6,7,5,119200,1015,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16,16,13,15,7,5,227000,1016,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,12,13,15,7,5,203000,1017,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24,15,10,10,4,5,187500,1018,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,14,10,10,7,5,160000,1019,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
17,15,13,15,7,5,213490,1020,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,12,13,15,7,5,176000,1021,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,12,13,15,9,5,194000,1022,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,6,7,4,7,3,87000,1023,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,15,13,15,7,5,191000,1024,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,12,15,10,4,5,287000,1025,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,12,13,15,7,5,112500,1026,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,8,10,7,5,167500,1027,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23,12,13,15,9,5,293077,1028,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11,6,6,5,7,5,105000,1029,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,10,10,10,7,3,118000,1030,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,5,13,15,7,4,160000,1031,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10,13,7,12,7,5,197000,1032,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,16,8,6,7,5,310000,1033,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,12,13,15,7,5,230000,1034,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20,3,8,6,7,5,119750,1035,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,12,7,4,7,5,84000,1036,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23,12,13,15,7,5,315500,1037,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,16,13,15,7,5,287000,1038,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,10,14,16,7,3,97000,1039,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,2,14,16,7,3,80000,1040,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,12,7,4,7,5,155000,1041,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,16,10,10,7,5,173000,1042,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,15,13,15,7,5,196000,1043,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,16,10,10,7,5,262280,1044,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16,12,11,11,7,5,278000,1045,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
6,12,11,4,7,5,139600,1046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24,16,14,16,9,5,556581,1047,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18,12,13,15,7,5,145000,1048,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13,12,10,10,7,5,115000,1049,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6,12,8,6,7,5,84900,1050,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12,13,15,9,5,176485,1051,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18,12,13,15,9,5,200141,1052,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11,16,13,15,7,5,165000,1053,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6,12,10,10,7,5,144500,1054,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,16,13,15,7,5,255000,1055,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16,12,12,12,4,5,180000,1056,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,15,13,15,7,5,185850,1057,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25,16,10,10,7,5,248000,1058,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,16,13,15,7,5,335000,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20,6,8,6,7,5,220000,1060,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24,15,14,16,7,5,213500,1061,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,8,6,5,2,81000,1062,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,5,7,4,7,3,90000,1063,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,3,8,6,7,3,110500,1064,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11,12,12,12,7,5,154000,1065,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,16,7,4,7,5,328000,1066,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,16,13,15,7,5,178000,1067,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
11,16,10,10,7,5,167900,1068,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,10,14,16,7,3,151400,1069,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11,4,8,6,7,5,135000,1070,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,8,6,7,5,135000,1071,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16,16,8,6,7,5,154000,1072,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,6,8,6,7,5,91500,1073,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6,16,10,12,7,5,159500,1074,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18,12,13,15,7,5,194000,1075,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20,11,7,4,8,5,219500,1076,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,6,7,4,7,5,170000,1077,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11,12,13,12,7,5,138800,1078,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,15,13,15,7,3,155900,1079,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,12,13,15,7,5,126000,1080,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
16,12,13,15,4,5,145000,1081,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,10,10,7,5,133000,1082,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18,12,13,15,7,5,192000,1083,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,12,10,10,7,5,160000,1084,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15,16,10,10,7,5,187500,1085,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
14,8,10,10,7,5,147000,1086,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,10,14,16,7,3,83500,1087,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22,16,13,15,7,6,252000,1088,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,10,13,15,7,3,137500,1089,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22,15,8,6,7,6,197000,1090,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,7,11,11,7,5,92900,1091,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
22,10,8,6,7,6,160000,1092,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10,6,8,6,7,5,136500,1093,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
11,12,8,6,7,5,146000,1094,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11,12,8,6,7,5,129000,1095,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,12,13,15,7,5,176432,1096,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3,11,7,4,7,3,127000,1097,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
24,15,10,10,7,5,170000,1098,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,6,8,6,7,3,128000,1099,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16,12,12,12,4,5,157000,1100,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,3,7,4,7,5,60000,1101,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,10,6,7,5,119500,1102,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,7,4,7,5,135000,1103,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,12,11,11,7,5,159500,1104,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,10,10,10,7,3,106000,1105,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25,16,10,10,7,5,325000,1106,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,12,10,10,7,5,179900,1107,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
15,16,13,15,9,5,274725,1108,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15,16,13,15,7,5,181000,1109,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,12,8,6,7,5,280000,1110,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,16,10,10,7,5,188000,1111,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
16,16,12,12,7,5,205000,1112,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,6,5,7,5,129900,1113,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,7,4,7,5,134500,1114,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,12,8,6,7,5,117000,1115,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,12,13,15,9,5,318000,1116,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15,14,13,15,7,5,184100,1117,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8,12,13,15,7,5,130000,1118,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,14,8,6,7,5,140000,1119,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,11,4,7,5,133700,1120,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,3,11,11,7,3,118400,1121,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18,12,13,15,9,5,212900,1122,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,12,5,3,4,5,112000,1123,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,13,15,7,5,118000,1124,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,14,10,10,7,5,163900,1125,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
11,12,12,12,7,5,115000,1126,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17,15,13,15,7,5,174000,1127,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,12,13,15,7,5,259000,1128,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15,16,13,15,7,5,215000,1129,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,7,8,6,7,3,140000,1130,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10,6,6,12,7,5,135000,1131,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13,12,10,10,2,5,93500,1132,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5,11,7,4,7,3,117500,1133,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14,16,13,15,7,5,239500,1134,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,16,13,15,7,5,169000,1135,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7,3,7,4,7,3,102000,1136,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,6,13,15,7,5,119000,1137,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,6,13,15,7,5,94000,1138,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13,12,12,14,7,5,196000,1139,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7,3,9,8,7,5,144000,1140,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,12,10,10,4,5,139000,1141,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,16,12,12,7,5,197500,1142,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,16,13,15,9,5,424870,1143,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8,12,7,12,7,5,80000,1144,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6,5,8,6,7,5,80000,1145,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,6,8,6,7,3,149000,1146,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,12,7,5,7,5,180000,1147,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,11,8,6,7,5,174500,1148,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,6,7,4,7,3,116900,1149,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,11,13,15,7,3,143000,1150,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,12,11,11,7,5,124000,1151,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,12,10,12,7,5,149900,1152,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,12,15,13,7,5,230000,1153,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,7,4,7,3,120500,1154,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
